wage,educ,whitecollar
7.362096695679611,1,0
36.80952815500825,1,0
22.77269579565541,1,1
119.406675950146,1,0
14.728805335531433,0,0
40.33553748736904,0,0
39.437691371940105,1,1
20.970991850358587,1,0
192.91928331272914,0,0
68.16161411661813,1,0
63.42361339785043,1,1
4.407438917606896,0,0
6.126080547000356,0,0
111.90819293242282,1,0
18.186457739049956,0,0
83.30334234727945,0,0
41.063375139411846,0,0
17.115550876391353,1,0
116.85114374956208,1,0
0.8837453582825674,1,1
14.209248646309334,1,1
48.139495651214474,1,1
62.95163624997974,1,0
24.37204823847412,0,0
119.10538426174207,0,0
99.2327851435382,1,1
82.05152005744628,1,1
41.78355410976292,1,1
112.17157801718736,1,1
133.32449002679277,1,0
23.888726899134895,1,0
72.77180106225171,0,0
29.60545831737545,1,0
80.83735235933443,1,1
13.303091665358352,1,1
118.67434802668174,1,1
211.88770322035475,1,0
48.81893944830881,1,1
33.33010546308117,1,1
100.47270514423701,0,0
73.57588083660687,1,1
61.58076666002819,0,0
47.16687974401566,1,0
36.456847316721564,0,0
16.241778872932514,1,0
29.65050072207282,1,1
52.19588227365,0,0
40.67943483298734,0,0
34.36795532292581,1,1
8.854094038657081,1,0
5.486245677824286,0,0
57.98426677272255,1,1
134.5548790059537,0,0
83.79103124901121,1,0
199.5828567213223,1,1
35.1538973332614,0,0
90.90529716392041,0,0
52.7848191272891,0,0
148.36449771833554,1,0
4.684021069807841,1,0
99.13657118227752,0,0
32.57027649613417,0,0
131.46293750866857,0,0
54.07813213110046,0,0
11.768288141752578,0,0
39.06120956578047,0,0
116.09471887967891,0,0
7.272156952480827,0,0
222.49673545808594,1,0
27.311883388180718,0,0
83.28976908202026,1,1
148.6666954579606,0,0
111.19473607678697,1,1
113.42612670475046,1,1
11.217653721574607,1,0
18.418710771794622,1,0
19.76906330515476,1,1
10.74945454342344,1,0
162.9597616681939,1,1
28.675972835356106,0,0
14.269373363293653,0,0
35.702362115011965,0,0
72.22109144591786,1,0
27.189115625728277,1,1
25.39509704190391,1,0
10.998984728027722,0,0
16.23409828470085,0,0
26.072153617927825,1,0
6.856392748260419,0,0
14.364191171234665,0,0
25.624431784497915,1,1
51.03574809622978,1,1
132.83944365434138,0,0
35.315205638114776,0,0
64.41147421493713,0,0
18.420539534248746,0,0
153.9778534289661,0,0
26.595499404686052,0,0
60.01914745943577,1,1
37.736945716148625,0,0
11.58164649766627,0,0
16.574539965251915,0,0
18.17567288640305,0,0
79.63693881731524,0,0
20.258593129976134,1,1
21.654837381001016,1,0
50.42377269207657,1,1
48.18229103081944,0,0
34.64029837283374,0,0
22.705090822835814,0,0
29.63681792780733,1,0
17.10334332238108,0,0
59.78237497011196,0,0
108.8547080462638,0,0
11.114432224739403,1,1
93.59017466693933,0,0
8.525718037242427,1,0
5.736478965828269,0,0
1.6975047037133209,0,0
133.77661656686166,0,0
99.45257972367006,0,0
33.624255484627156,1,0
3.1342217190594965,1,1
126.08869278183033,1,1
17.2623544301357,1,0
52.10577040791418,0,0
115.86912493163265,0,0
38.15619414356763,1,0
78.05648634745467,0,0
15.624651933323094,0,0
121.96452390869536,1,0
64.97631522562097,1,0
24.349794498779488,1,0
47.8205297880279,1,0
92.3978970662082,0,0
16.422404776228632,1,0
41.70857823836673,1,0
0.5337722916648318,0,0
34.02339981957982,0,0
5.684560799497831,1,0
186.56324795063313,1,1
36.116627546845166,1,1
58.16622157017616,1,1
37.01373848633011,0,0
11.317549046451063,1,1
7.918739321362068,0,0
150.62091494580363,0,0
2.1456267808555367,0,0
43.744122896063686,0,0
8.176036605473428,0,0
108.62898496186926,0,0
42.61867364090506,0,0
59.15259527675062,0,0
55.636152962106166,1,0
64.53530748018568,0,0
7.373515613088216,1,0
105.70035004347415,0,0
39.961901750653055,0,0
90.13296457473234,1,0
30.791080230939087,1,1
102.27700777526798,0,0
98.52787548510764,1,1
18.993623704770812,0,0
118.54264946276487,0,0
29.73770326958777,0,0
85.16151713051636,0,0
8.059138513149492,1,1
44.385062326576076,0,0
154.22092318142643,1,1
39.25025815271283,0,0
12.574398626098969,1,1
62.720989158924795,0,0
62.0115911731956,0,0
24.125313112444246,0,0
7.0850751780462815,1,1
4.43340674583942,0,0
23.940163856460458,1,0
79.8492229462903,1,1
18.558066447512374,1,1
23.688899083204774,1,0
34.60785114034195,1,0
26.699878156774844,0,0
55.39949106753704,1,1
17.272765122640635,0,0
7.822023404011134,1,0
57.68132138868282,0,0
100.54929510154932,1,0
65.55116309836012,0,0
11.605495446149689,0,0
22.08933599107911,0,0
57.406178746923956,1,0
88.13943850738326,0,0
45.324624118028396,0,0
59.55617973861922,1,0
21.05835221414111,0,0
23.974367229337986,0,0
60.78946439286551,0,0
16.519651440991424,1,1
204.87693154362864,0,0
23.17884646073003,1,1
2.694892193391979,0,0
48.479210104754884,0,0
41.29874591238638,1,1
61.50413948264122,1,1
225.60782319449504,1,1
0.7326986184878024,0,0
113.12856645336308,0,0
8.89571339733402,0,0
49.48637597581978,0,0
65.10501614359919,1,1
52.63914147301648,1,0
15.645930180662958,1,0
16.055682261398943,1,0
97.55745755169528,1,0
50.48215342735023,0,0
47.92843350265866,0,0
149.79421735537494,1,0
49.06007807091669,0,0
16.152034579993597,1,0
2.937466731167433,0,0
86.1268047966538,0,0
1.5848420222074537,1,1
85.83707312134197,1,1
17.53441957228813,0,0
33.92111065117922,0,0
6.42673388841672,0,0
25.322657798594378,1,1
23.675175318165657,0,0
79.61674056480149,0,0
105.00280077388527,1,0
29.674433773877354,0,0
35.99955770916881,1,0
0.012575598765579343,0,0
132.05852583456897,0,0
116.90949325531517,0,0
68.68511206028643,1,1
8.81645416447327,1,1
14.86123320459376,0,0
79.44157246727104,1,1
21.741148947785973,1,1
5.778369598208883,1,0
136.87066937842235,1,0
35.876146085437654,0,0
50.04740806720372,0,0
23.772510523588267,1,0
72.18029594003326,1,1
37.74016078110003,1,1
6.273217711152711,0,0
60.51816706769864,0,0
72.89022183236727,1,1
7.491949373349712,0,0
15.149951213213853,0,0
70.23499900345087,0,0
62.77933235202954,1,0
83.56741316023704,0,0
36.902496770328185,0,0
9.19575930708993,1,1
58.57371184068438,0,0
137.0512572168036,1,1
39.346955603149354,0,0
10.08604741519241,1,0
17.407092322714334,1,1
96.01152393545874,0,0
146.76835652886405,1,0
40.357647342675136,1,1
34.660324398812236,0,0
49.84019396197016,1,1
6.2676045401796046,0,0
14.617746788087743,1,1
128.98558237706118,0,0
115.15441444597468,0,0
134.93574445440686,1,1
12.770816080703412,0,0
41.17803318618928,1,0
33.928073199896744,0,0
18.68984723389758,0,0
29.345206126459402,0,0
4.02994274683158,1,0
40.38263214825258,0,0
5.577501975978066,1,0
16.220852572435433,0,0
162.567354745211,1,1
114.65056477705673,1,0
1.4609472909522765,1,0
32.64684821652372,1,0
16.15771599414859,0,0
55.79137572823663,1,1
55.34687861817292,0,0
73.74569213107395,1,1
44.9709787308185,0,0
15.637869328332386,0,0
20.750996486194936,1,0
95.80698105939837,1,0
60.86445178407587,0,0
46.449621195409236,0,0
70.27790211690956,1,1
96.83215689082988,0,0
27.8234810533437,0,0
28.707807472439868,1,1
90.4714489216093,0,0
139.49700688568748,0,0
92.859374992168,1,1
4.1449042264936224,0,0
125.96725957576848,1,1
130.1423797241473,0,0
7.153506457809613,0,0
21.16421485182002,0,0
94.9711158597155,0,0
42.10782807711314,1,1
126.89781735823578,1,0
179.5745433169501,0,0
65.17367673931187,0,0
95.96668731818295,1,1
47.31346515650387,0,0
158.031929241547,1,0
65.31762385397417,1,1
22.979809814129908,1,0
145.34920276866842,1,1
24.327986839883692,0,0
129.55440774393276,1,0
1.3941011968596513,1,1
23.148025464574403,0,0
9.813880783384093,1,0
144.72077492892777,1,0
121.25992261388967,0,0
3.610095066121403,0,0
8.132920611201826,0,0
67.60856754087342,0,0
27.084228687446398,1,1
90.23866420589127,0,0
67.91167779503871,1,1
21.93311786665538,1,0
26.2734190593917,0,0
19.86562348844825,0,0
51.29958383861447,0,0
81.80434643919273,0,0
37.774743291036884,1,1
69.25384834678744,1,1
131.02732938546148,0,0
53.02276816301037,1,0
16.83073451796122,1,1
66.84463696391992,0,0
24.932627975265746,1,1
16.993230534031454,0,0
7.3089022948469164,1,0
63.160317742742336,0,0
21.414055934721773,0,0
6.7917637831722,1,0
11.338774809598704,0,0
140.22498320693342,0,0
82.49004585825719,1,1
82.34545286279547,0,0
26.847408027860638,0,0
16.962406277836976,0,0
91.93811802968833,0,0
28.00494891178448,0,0
1.0945331362926254,1,1
148.21856850948825,1,1
21.705346085703695,0,0
36.61721416054854,0,0
149.66193075625677,1,0
34.56083649540403,1,0
100.06319849559611,1,0
35.06232662355478,1,0
14.349359955810087,1,1
22.61075667539751,1,1
12.381917518493424,1,1
42.33478605721996,0,0
204.8602127202987,1,1
35.94725798197919,0,0
57.35015791074636,1,1
46.20329776013193,0,0
48.08455826534066,1,1
15.095790540932967,0,0
180.8665789191972,1,1
14.202253443216819,0,0
48.287681809205424,0,0
21.941698163642855,0,0
102.19434518884611,0,0
80.7886818070159,0,0
79.5454397983716,0,0
123.02631938369541,0,0
52.37210343595939,1,1
96.19323069229995,0,0
46.91815456001211,0,0
83.79451631885593,1,1
26.833037134744586,0,0
146.45368793807177,1,1
72.47078734071408,0,0
158.96148592493125,1,1
52.458941064401984,1,1
104.53692086272747,0,0
76.1466919467066,1,0
13.645606700768667,0,0
6.440409219388357,1,0
78.2742819349944,0,0
113.88648670492967,0,0
60.22260543659479,0,0
37.60497188379168,1,0
91.81874961545668,0,0
50.04078273639925,1,1
22.208413169737582,1,0
8.493633149102152,0,0
62.78501390137296,0,0
64.84994274556493,1,1
19.477257187661507,1,1
21.091275518477687,1,1
19.098638109080753,0,0
74.0503323969283,1,0
86.651911584456,1,0
83.21802593235293,0,0
6.92252465276988,1,1
16.435140489887203,1,0
72.98198944062176,1,0
22.99334748615513,1,1
76.548924710949,0,0
18.704768098237878,1,0
70.53489473989566,1,1
34.47510206566619,0,0
57.0048372518271,0,0
50.66622316801863,0,0
75.0305123935168,1,0
15.88264233209702,0,0
121.25934052506193,1,0
204.07056553573773,1,0
141.1000935448102,1,0
71.11770209409883,1,1
120.98687129285395,1,0
52.41461857138131,0,0
81.34737051798675,0,0
71.89446396152198,0,0
99.56314546453518,0,0
11.66826971130206,0,0
35.794269993527564,1,0
11.556695319952041,1,1
19.125717297620326,0,0
91.04424694432782,0,0
61.914900355832856,0,0
6.629832563339278,0,0
47.65868621003881,0,0
154.13604821334877,1,0
14.524158463336448,0,0
87.82279889390406,1,0
59.14944180075781,0,0
23.179376393349003,0,0
45.35527572833985,0,0
104.65788661650902,0,0
121.64625731029139,0,0
27.880060871537125,0,0
1.2688033539704975,1,0
9.728778935635773,0,0
133.1755724826494,1,0
27.348167433680374,0,0
46.09865221001462,0,0
24.706169669817314,1,1
28.39329907672993,0,0
44.61237540284435,0,0
81.5194130191827,0,0
43.259282556930316,0,0
99.10519664378035,1,0
49.45088606140666,0,0
21.765952344817492,1,1
102.77190108674165,1,0
6.526126612008966,1,0
74.92400771880136,0,0
41.08222402356512,0,0
183.59207468890213,1,0
185.25183135380985,0,0
6.424892396480914,1,1
58.33194237046655,1,0
92.83676626502177,0,0
13.573563695482562,0,0
58.68318716461954,0,0
42.58872928286257,0,0
90.06606630397084,0,0
32.83939349426976,0,0
190.2349853289843,1,1
204.5546676561305,1,1
74.35863577833811,1,1
27.443532426349975,1,1
64.4566101733476,1,1
113.87436728382261,1,1
54.0763382222442,1,0
59.44416601844671,0,0
91.17147068241923,1,0
79.42774371974963,1,1
76.20921711112226,0,0
3.907498917265343,1,1
40.36409734615461,1,1
45.11648335832831,1,1
55.44270258832512,1,1
59.64450629929013,0,0
42.41107378107313,0,0
75.72352967212544,0,0
136.52876053424654,0,0
6.938655971801609,1,1
259.30259713521673,0,0
26.050092963215548,0,0
30.4053920389548,1,0
33.12759616936489,0,0
29.93963067616039,1,0
15.947852995635117,0,0
37.64942553090316,0,0
21.225339700897848,0,0
1.1023930854370292,0,0
27.28613568572996,1,1
146.60138180026274,1,0
9.237429082198673,1,1
68.14894284638956,1,0
36.46410211352668,1,1
1.1075861188389808,0,0
47.231359619876685,1,1
57.46104779628581,1,1
71.20589324809168,1,0
56.182414271248376,1,0
35.382361015005245,0,0
35.365381799974216,0,0
77.34003856092204,1,1
96.3811454292852,0,0
42.9815173517469,1,1
133.1257818870356,0,0
105.56153214574022,1,0
18.528154002206975,1,0
112.39646702390075,1,1
150.6839735076553,0,0
13.29538678399524,0,0
71.50794530287465,1,0
25.966822412721285,0,0
41.129622051113415,1,0
14.23318165706678,0,0
29.211607416296488,1,1
64.79648701725,1,0
49.206265832857866,0,0
199.48740436096796,1,1
34.25177937822639,1,1
49.005023579955946,0,0
62.371310804652694,0,0
20.854182862192147,0,0
18.376994762581376,0,0
19.543296088473767,1,0
67.44839875527498,0,0
12.42749539129045,1,0
69.87854607749671,1,0
17.314587607780936,0,0
111.41032344202915,0,0
14.5750209276556,1,1
2.1449103021478777,1,0
116.74553818639436,1,0
22.282811906377333,1,1
9.930243289520718,1,0
23.512256287975788,0,0
21.073881442268203,1,0
145.14882643080057,0,0
77.9815301193363,1,0
89.74902982470257,0,0
9.715650617326332,1,1
20.002406097134667,0,0
13.680619694770485,0,0
62.333952278986885,0,0
131.10248347303673,0,0
64.53698637927255,1,1
19.32520837705158,1,0
117.1975771914855,0,0
128.11947883415473,0,0
13.990946712312848,1,1
90.16487744132553,1,0
125.9380431931686,1,1
124.76889857434651,1,1
165.47284856267981,1,1
17.441786951681138,1,1
20.790536496129448,1,0
46.163500966948845,1,0
1.9175765425611644,1,0
120.3426206620245,0,0
64.27490895361836,1,0
15.44825209095984,1,1
0.7819924809135728,0,0
14.358967010457718,0,0
67.97586411634097,1,0
31.441075077841333,1,1
81.17976859293583,0,0
100.41877293556524,0,0
6.5607617061126575,1,0
90.47345722643377,0,0
74.43735290560642,0,0
59.07751344730832,1,1
50.91915982271962,1,1
23.712029424419143,0,0
51.81040894499802,1,0
26.489156930585864,1,1
0.1450568692367824,1,0
116.6036345715421,0,0
3.1089446362237823,0,0
72.82212251241594,0,0
17.21897171314947,1,0
1.6560908500448477,1,0
31.90445019461788,1,0
24.237925468173785,0,0
32.19891293908404,0,0
7.7855762329696745,1,1
84.24796118937093,1,0
70.7987831572757,1,1
52.22898461569764,0,0
26.353617899481947,0,0
26.342057936717538,0,0
21.081778731071495,0,0
58.42197765770186,0,0
67.73273178906322,1,0
57.50292862027993,0,0
38.84737334987199,1,0
19.646887573052254,1,0
52.37621786444538,1,1
16.257953894739558,1,1
48.02403273746734,1,1
2.8921598400812627,0,0
84.81401135623105,0,0
63.13173874949052,0,0
60.00835352006766,1,0
18.424286539545392,1,1
99.8420822971292,1,0
24.233974174263835,0,0
117.46855660980532,1,0
86.73312061283139,0,0
35.228254281962336,0,0
6.3086966437766705,1,0
57.089851315936926,1,1
2.333756433465396,0,0
19.986462940022648,1,1
108.0242649269112,1,1
43.49658998891505,0,0
23.639716976763907,0,0
49.95584060076101,0,0
36.99460473849956,1,1
139.64311795511514,1,1
18.60058588961556,0,0
55.25843294526578,0,0
9.789120187288063,1,1
85.84574472576901,0,0
49.314545934725516,0,0
29.433013357698314,0,0
24.946518863109418,0,0
26.05729193961031,1,1
34.12736687719098,1,1
30.898692216029986,0,0
79.46279666564703,1,1
67.50908050777741,1,1
3.5047506787434486,1,1
22.32370644273999,0,0
140.32120352617835,1,0
64.0756876328785,0,0
144.6076117823951,1,1
203.33547403439422,1,1
79.67640850211194,1,0
28.177849676033134,1,0
100.2973986868318,0,0
43.26710968326006,1,1
125.19693421922125,0,0
16.13297351240817,1,1
9.285074702804536,1,1
75.31068795322517,0,0
112.31634605358443,0,0
97.4665605744367,1,1
9.907954821680732,1,0
183.0865300471952,1,1
165.30565266670658,0,0
153.40361141571952,0,0
16.19900970907861,1,0
4.795227412729332,0,0
1.4281810076414558,0,0
19.903185928073526,0,0
22.0184381902435,0,0
68.06775727435661,1,1
168.8588252579841,1,1
61.930151449442405,0,0
36.58729733426878,0,0
99.37067072692594,1,1
18.2599638672325,1,1
36.73781185861844,0,0
1.7732399375215664,0,0
82.612854472354,0,0
100.56968306202214,1,0
93.7755233480666,0,0
119.74006404715306,1,1
0.6532687743505221,0,0
163.7224561624132,1,0
88.03276414775905,0,0
71.69687060283923,0,0
114.24825376056287,1,1
48.664998668462545,1,0
12.067302244919006,1,1
83.27775096814469,0,0
113.89721870304311,1,1
24.99681446512068,0,0
58.37205339179968,1,0
26.14280412878543,1,0
53.284831038816606,0,0
45.91268055232081,1,1
2.6303215049963455,0,0
13.471194612613544,0,0
12.223806471010562,1,0
95.80806024952062,1,1
2.22060152111942,0,0
82.54224847854255,1,0
62.02244889311851,1,0
156.74464071031537,0,0
34.90139219814489,1,0
15.650611187355366,0,0
26.451869814308566,1,1
45.18933556513343,1,0
145.05892257407925,1,1
21.422506162533068,1,1
15.728065787140508,1,0
26.15820480009404,1,0
27.115333217483112,0,0
14.306950429607127,0,0
60.5180629604024,1,0
8.206710746401427,0,0
14.926968264663628,0,0
58.95251664367515,0,0
60.59302265689439,1,0
1.362843970050676,1,0
5.982098300989719,1,1
18.238127905125907,1,1
66.09167240347506,1,0
20.939098870621024,0,0
33.56417063383253,0,0
42.861191950903276,1,0
16.678175314291934,0,0
32.38810715480713,1,0
46.85838870807743,0,0
149.7154857314233,1,0
8.683777390968885,1,1
61.84140994966856,1,0
26.454460751291094,0,0
44.70185397108867,0,0
15.800623115996245,1,0
16.886155765256035,1,1
192.03904723853725,1,1
48.84589735744839,0,0
42.057659610535666,1,1
10.296329530919706,1,1
140.4810030871223,1,0
68.42039639625273,0,0
24.044260106417596,1,0
140.94680392446594,0,0
48.92751916567147,0,0
27.641971763315496,1,1
11.957145172184937,0,0
23.103089451253595,1,1
16.493573890015796,0,0
0.3798836302995596,1,0
2.478399228647959,1,1
144.2829023651783,0,0
29.998012192065858,0,0
54.75624023878595,0,0
57.01401162241643,0,0
33.79721910836247,0,0
35.53866978434803,0,0
15.940666696802964,0,0
112.39668045766041,1,1
23.427921429092407,1,1
82.62017063645794,1,0
174.65229545751515,0,0
39.113816586190865,1,1
35.36588878202133,0,0
85.85348676138051,0,0
32.36976565013754,0,0
122.47479661876514,1,0
48.425975469449554,1,0
45.33030178052445,1,1
3.8951399010841214,0,0
19.710594040280967,0,0
4.296866664070308,0,0
17.265097363782957,1,1
43.78451883560956,0,0
90.06858262735454,0,0
97.98833535567087,0,0
73.49566843489697,0,0
72.64854730442005,0,0
114.38135298720817,1,0
5.456294055061903,1,1
59.3607404262126,0,0
33.227378084967086,0,0
134.2194795646568,1,0
126.66368451501125,1,0
15.958613589967626,0,0
31.15658489917621,1,0
60.43371711115037,1,0
52.81709398040971,0,0
1.8129582218924725,1,1
13.540271712859521,1,1
105.69130981226795,1,1
6.002797171607654,0,0
16.960692354289222,1,1
4.475395914222531,0,0
27.531698256298455,0,0
76.66794200407367,1,0
200.86890252724947,0,0
18.251666205187462,0,0
1.8741087515046502,1,1
78.435478439245,0,0
38.092531738359185,0,0
82.32929677858442,1,1
38.1240281029925,0,0
103.25381975667756,1,0
53.04306840821971,0,0
251.4928488339118,0,0
45.84584503963765,1,1
4.665763993942733,0,0
90.50615734438156,0,0
1.3707396217168935,0,0
17.420774272712606,1,1
31.523151988327527,0,0
106.48500525707345,1,1
75.55359064025185,1,0
57.262462230994515,0,0
123.93610406798587,0,0
2.5751575639908424,0,0
1.1428600127793516,0,0
56.01251375631625,0,0
38.557060296913505,1,1
83.62160244567701,0,0
6.187609931838892,0,0
83.10217864763581,0,0
68.57170920958004,0,0
8.758491460784057,0,0
65.70537242724117,0,0
66.66988819633036,1,1
38.40080676085631,0,0
10.390681023963907,0,0
122.18255784949872,0,0
5.778433501260338,1,0
17.946891848934,1,1
1.9988070866426142,1,0
5.0004279055733605,1,0
69.5822701853167,0,0
75.03854395662142,1,0
12.703582331050825,1,0
89.96423976991252,0,0
28.919662048515193,0,0
13.606630780839623,0,0
7.2729569360361666,1,0
30.7827676463603,1,0
13.365929161681379,0,0
52.075585521024095,1,1
53.64846922093602,0,0
7.921812905444767,1,0
4.446863127395318,0,0
22.013584822793177,1,1
25.71157227629908,0,0
61.20812634224137,1,0
66.48075157185178,0,0
49.62789764162767,1,1
6.199835229269752,1,1
25.076752367632366,0,0
5.65053760610499,0,0
89.3794107724741,1,1
40.629962074052514,0,0
81.05970970409373,1,1
169.0955090733089,0,0
176.58603511287924,0,0
16.766834433218037,0,0
4.344307583604859,1,0
12.889870372875635,1,0
0.16074751132748588,0,0
42.31596392305016,0,0
35.87500411164831,1,1
85.5309009529393,1,1
31.572331015880877,0,0
24.577846047098888,1,0
87.54929614075252,1,0
4.390847427459903,1,1
15.38134928156262,1,0
36.47509799560453,1,0
64.97968779560256,1,0
11.294298450201381,1,1
161.91925753673218,1,1
35.33669676359341,0,0
16.476369326203667,0,0
7.000169408409761,0,0
37.48555334037758,1,0
22.60076055549007,1,0
92.14011242396862,1,1
178.54159685084323,0,0
80.92954185709448,0,0
13.736430152676462,0,0
64.67219417193405,1,1
47.67515586361458,1,0
83.14220639873736,1,1
27.48639487319531,1,0
20.324922162167923,1,1
40.60031343765638,1,0
23.74742378933138,0,0
143.76084285385934,1,0
40.64116220576682,1,1
6.12686646212569,1,0
30.609505479322934,1,1
79.24746471902836,0,0
25.00838165949108,1,0
129.86454836282246,0,0
2.7013283089293054,0,0
22.299727086149915,1,1
43.97543297116465,1,0
59.04115628357931,0,0
78.91657755966185,0,0
34.883085265688464,1,0
59.179433663861005,1,1
45.49910891541106,1,0
73.08664382657491,0,0
97.21152304706152,0,0
49.308777753768936,1,1
36.473874476798755,1,0
84.6168023081758,1,1
38.57627581886845,1,1
36.68142884054396,0,0
49.76951436817228,1,1
5.68801663419822,0,0
32.82512981970979,0,0
16.63118179601065,1,1
66.11765711683927,1,1
19.589183912870908,0,0
75.66336522573545,0,0
118.65804690729703,1,1
12.34892567835277,0,0
61.4614469774765,1,1
13.131136384401657,0,0
55.96292125307605,0,0
60.37520619556085,1,1
42.7384962292183,0,0
20.187532814454244,1,1
57.69060023891973,0,0
63.64650980899614,1,0
15.500144512449083,0,0
99.65833737115008,1,0
64.3050420711561,0,0
106.77521282733233,1,1
93.4235197228337,1,1
30.34556421090838,0,0
10.33821426734221,1,1
38.997914237305395,0,0
79.6819860328136,1,1
212.098803067443,0,0
55.494014008711815,1,0
83.07824540113802,0,0
36.8285162912515,0,0
23.366790518763764,1,0
114.32862508462676,0,0
37.966156069949875,0,0
52.188923314780254,0,0
59.73009012033242,0,0
11.78572170127461,0,0
148.0119366675567,0,0
85.6412698641401,0,0
16.66349056520687,0,0
75.39509601394047,1,0
29.079675261589273,1,1
64.50738799510918,1,0
76.7588280819341,1,1
86.88408192111626,1,0
24.784404915335358,1,1
16.97555308497965,1,0
177.63068666197955,0,0
117.96446686410752,1,1
111.58278619466194,1,0
5.890033317243251,0,0
24.57377043236977,1,1
26.144958060710792,0,0
14.41723710759868,0,0
63.6796865861196,1,1
129.4970466463344,1,1
14.7566236647192,0,0
26.286785930605106,0,0
142.68550039689012,1,1
77.67776559253878,0,0
43.36116801843991,0,0
192.26161515359456,0,0
15.087223292435738,0,0
107.30243379274611,0,0
66.72531792166171,1,1
3.1422242653216017,1,1
7.841182647748951,0,0
78.2868518112142,0,0
113.94985929525387,1,1
6.392093376578259,1,0
125.12144610160635,0,0
91.70436189946793,0,0
11.566084959054592,1,0
80.89563261472358,0,0
8.737913356745935,0,0
41.4760443531211,1,1
49.27125531895388,0,0
41.931463542558845,0,0
90.19351238541651,1,0
36.978443065718125,0,0
160.06790376679726,0,0
30.110019936302137,0,0
99.98227298268762,0,0
23.371008403678047,1,0
154.38739009752942,1,0
44.01284931860698,0,0
14.896712883184591,1,0
42.644836864440094,0,0
8.98109666112623,1,1
65.1955410549923,1,0
73.68129082212636,1,0
173.70261374070412,0,0
39.68646240950466,0,0
56.481223787645945,1,0
105.57463023546643,0,0
32.93330116750769,1,0
50.95053444954226,1,0
26.373990167909824,0,0
157.1051653542596,0,0
79.2554173344962,0,0
90.14252734451736,1,1
34.641772784536556,0,0
89.32336932450778,1,1
75.45913165710135,0,0
3.237764191658812,0,0
124.6253799368609,0,0
5.5393668878933795,0,0
39.80665475751607,1,1
50.21674994781688,1,1
38.64199207993977,1,0
69.51625069647093,1,0
56.595699055967884,1,1
5.107722517006323,0,0
87.15951279078217,0,0
80.31565952468634,1,1
1.6464126524184621,0,0
41.53630817397175,1,1
60.28966453446651,1,0
150.03919410056858,0,0
132.1551042021431,0,0
29.475883157334465,1,0
26.451631089090256,0,0
45.89477935238915,1,0
40.02834932549547,1,1
80.70522061735198,1,0
9.961113085340003,1,0
65.79969973462607,0,0
35.93464775769314,1,0
78.72444930159065,0,0
127.1319332824304,0,0
171.05271925247007,0,0
141.27047920299503,0,0
76.88070791129053,1,1
43.6338348723076,1,0
163.6800774104936,0,0
81.03317873803348,1,1
46.364847229376664,1,1
52.2680997509342,1,0
35.9553141512356,1,1
76.62717597033509,0,0
1.3302235146146586,0,0
13.871410242478305,0,0
137.83222239350005,0,0
53.270473468110936,0,0
55.16973234530133,0,0
18.12754207456169,0,0
17.707203073006667,1,0
134.2040633564236,1,0
130.02860989424767,0,0
102.51507630561377,1,0
144.34253156955901,0,0
47.13428746275429,1,0
56.7629113136004,1,1
115.29567215448446,0,0
161.0663933743774,0,0
31.1135582639356,0,0
33.78707006611944,1,1
86.55750325640827,0,0
37.26322805220457,0,0
41.95911504850824,0,0
63.83173560080593,0,0
64.13690653008996,0,0
26.343059414790446,0,0
43.5618039164749,0,0
154.3775580836574,0,0
70.05098339241408,0,0
117.05041666243972,1,1
129.29114394924818,0,0
71.09093544998507,1,0
106.50388793401214,1,0
56.10109045379636,0,0
69.7899423531452,1,0
48.228699272479616,0,0
21.529814782692256,1,0
7.437967171986543,1,0
31.36827264789906,1,1
62.65097035033091,1,0
59.03128840160866,1,1
41.58731705240393,0,0
42.71000014450544,0,0
10.434685899038072,0,0
61.70134724002435,0,0
109.45578691601031,0,0
9.50315385564113,0,0
33.013730734102865,1,0
5.309642211238383,0,0
49.12937523560993,0,0
17.69450288379778,1,0
154.2387125933409,0,0
39.1675918187824,0,0
24.427658545773852,1,0
113.4474660848374,1,0
125.49521752377154,0,0
26.904339279782334,0,0
141.68934075556274,1,0
80.86196182669687,0,0
7.227758980544081,1,1
43.682937477981454,1,0
40.59786934565898,0,0
90.82150778718392,1,1
11.335726880836432,0,0
57.22416887556028,1,1
24.629628044257174,1,0
117.75929057978522,0,0
133.99817392012415,1,1
61.959147988108725,1,0
6.164742456638692,1,0
2.187811158613158,0,0
33.77159235642978,0,0
35.032921069147164,0,0
2.2250172652954916,1,0
59.516500085740404,0,0
39.88099436128789,1,1
58.60416101979831,0,0
11.979963608150797,0,0
21.186829282971644,0,0
53.01769759394756,1,1
35.36970572861003,1,0
78.32376697807626,0,0
33.33893530021635,0,0
25.797815574320225,1,1
16.046215403624842,0,0
36.65919461375654,0,0
31.778368934838454,0,0
39.596831309883896,0,0
30.35672959664896,1,0
134.829372318109,1,1
15.168512529763689,0,0
58.87659966956005,0,0
27.70725734075961,0,0
28.6293492595604,0,0
91.69468362160546,0,0
2.506594716678137,0,0
32.59636783249448,1,1
68.67055008225907,1,1
2.259263286999385,0,0
20.124615279176624,1,1
14.897788564594066,0,0
210.30918126910728,0,0
73.81155876710318,1,0
23.523436801767843,0,0
26.285091582696737,1,1
18.48664388547877,1,0
156.17768419790832,1,1
28.540776421202622,1,1
238.34967423164085,1,1
12.53573074424287,0,0
72.6390830496573,1,1
