sales,email,rfm
610,1,0.2651144684388851
750,0,0.4775605412582834
630,0,0.16993346348757327
670,1,0.3170228322715226
570,1,0.21003135037172907
660,1,0.3095200257691035
620,0,0.21324917597382556
570,1,0.2092855479855155
970,1,0.5335541056119051
580,0,0.09285401372389175
620,1,0.3509949949732654
670,0,0.2753687571776177
750,1,0.43796804685751134
650,0,0.23687661465086488
580,0,0.24985250450542748
770,1,0.32176072147442913
710,1,0.2537884889328059
770,0,0.3286165977601131
540,1,0.1823054558863194
910,0,0.42984392337941596
670,0,0.2800696333304167
720,1,0.36093398686720823
700,1,0.3286620638792446
730,1,0.31826618901327935
800,0,0.29436070376646545
520,1,0.17206156673509032
530,0,0.10842910266066456
690,1,0.30330083266860036
640,1,0.14801260423119128
620,1,0.22347639016606802
650,0,0.34575821501168735
720,0,0.35341142834119155
790,0,0.285667764302573
910,0,0.5919190479523043
600,1,0.19169500035416617
510,1,0.17566115032899907
660,0,0.26112849055668014
760,0,0.4504930380433507
520,0,0.030497746533203106
670,1,0.2635099106126918
640,1,0.22594236314368302
620,1,0.31200287994226206
700,0,0.5881985377552558
530,0,0.1610513835203437
630,1,0.3454496523720192
790,0,0.3872563446869202
630,0,0.029439476731118384
630,0,0.29765910165621473
420,1,0.09830778775478248
590,1,0.30653715218894123
590,1,0.25157108888909485
810,0,0.3349965894942278
680,0,0.20015541136711534
660,0,0.22497242613710183
660,0,0.1317908158500734
580,1,0.23202344959634202
810,1,0.44075558104416357
710,1,0.1739895134052324
650,0,0.16663323088683243
480,0,0.16152261908728535
690,0,0.23937983221009726
620,1,0.34218456655270374
760,1,0.5561546036281795
520,0,0.25331425465325147
920,1,0.8416130468536334
700,0,0.25675783201757757
670,1,0.5151018014963812
620,0,0.14247503555794774
740,1,0.2163845385921995
420,0,0.1643582878886105
790,1,0.4412237060367816
590,1,0.17611483296079292
690,0,0.20073580986580697
660,0,0.26808424964417193
600,1,0.1905566523971335
670,0,0.30652615661113536
630,1,0.2943328462422229
720,1,0.3194298243592379
720,1,0.22792322094523595
580,0,0.12290629818680414
640,1,0.18522518388321438
650,0,0.2940835084952166
680,0,0.32003336492034756
670,0,0.5037966153634656
670,1,0.28142453403709955
600,1,0.20784937134143666
580,1,0.14583542118363493
550,1,0.2671966364584046
600,0,0.12166092701246575
730,0,0.311698453691641
760,1,0.3597481635367432
620,1,0.21588900306128767
830,0,0.21655981461458745
620,1,0.30131636525285244
570,1,0.20186282717501852
770,0,0.46535777957793534
570,0,0.10527232354029525
520,1,0.1990317568497492
720,0,0.3999332311166939
720,0,0.21564156747848104
660,0,0.1835355280603584
650,1,0.20081167192413885
480,1,0.1346672649957083
600,1,0.14235362382309397
700,1,0.34836764155100813
610,1,0.24623723486861568
650,1,0.34638356887750654
720,0,0.3226577724159229
910,0,0.49511696673002853
790,1,0.30547952086075086
920,1,0.5717588719877148
740,1,0.31914493893426804
600,1,0.3444511811402017
450,1,0.11057833039309353
670,1,0.31170752842548016
590,0,0.26310094680090323
670,1,0.21433412002231347
680,1,0.1396020211036388
750,1,0.38889654806329615
710,1,0.12496811843642654
620,1,0.5609817986553822
650,1,0.14292502547905037
640,1,0.27434674618599125
850,0,0.42017980086817014
540,1,0.16553194833205548
630,0,0.09129372765042057
530,1,0.09911892963443222
680,0,0.22831299881983513
770,1,0.4784553899392916
650,1,0.17817418395668502
560,0,0.17121214106605906
620,0,0.25930458427852193
640,1,0.27619558981755726
600,1,0.1568883385541422
900,0,0.7016286594864075
740,1,0.2900029955384079
860,0,0.37672717111198223
710,1,0.18883693012014044
430,1,0.19468156236141562
630,0,0.2673330104155231
680,0,0.1287825305480223
550,0,0.15412467393769907
490,1,0.21093259753716959
620,1,0.16832583404616408
750,0,0.24152862518382687
590,0,0.19007980473955058
440,0,0.09689975471462915
640,0,0.3200011730937063
820,0,0.568807773802813
720,0,0.2960095356227401
810,0,0.3198126411061466
660,0,0.24529753875103513
940,1,0.3543158381348782
620,0,0.13569287901345523
710,1,0.1895602474078174
780,0,0.20576855775413855
560,1,0.2704968369863379
570,1,0.29258541937649624
710,1,0.36113240693114773
720,1,0.3255548524559933
660,1,0.21424204552578635
660,1,0.2695549673463748
870,1,0.33534214105484145
650,0,0.18791000109464193
660,0,0.28397702470078173
850,0,0.5371137499390252
510,1,0.1082951178159247
630,1,0.244549371517162
640,1,0.2596436518724022
700,0,0.3104524839514156
820,0,0.5769469495401923
570,1,0.13366895635106463
700,0,0.3430673688173437
640,0,0.24810711804502092
610,1,0.11229328526278509
690,1,0.21175263564908234
500,0,0.20881603765365947
710,0,0.28487055902024433
720,0,0.483239613911163
600,0,0.11503919835294342
720,0,0.08677416908262368
690,0,0.264160515239911
690,1,0.41319625203498084
610,0,0.235750770452711
820,0,0.526770255688243
720,0,0.33700601297026195
640,0,0.18848414911013217
680,0,0.4384502489117073
750,1,0.37654697832549094
660,1,0.2895260224634052
520,1,0.08673468360674993
620,0,0.2730933023700465
810,0,0.46708595435461275
660,0,0.2993077743684656
670,1,0.32176571810876997
790,0,0.5242542228328274
670,0,0.16766326569240148
740,0,0.2057763385684414
740,1,0.41529245102666756
720,0,0.19718882928204332
760,1,0.41571997721303094
590,0,0.14097331201808486
610,0,0.16406576756298955
830,0,0.32398226007610076
460,0,0.07496723462046598
610,1,0.2200852167327445
740,1,0.38931226966714005
710,1,0.11162718073965892
720,1,0.3900772936962805
590,0,0.22551262331003835
680,0,0.0831259339135232
550,1,0.1193040392923881
510,0,0.12734886832529618
740,0,0.43106098475683635
820,1,0.31909270688965574
620,1,0.29546670701557065
690,1,0.34871939891520626
870,1,0.5433436783477212
560,0,0.24423722854363034
630,1,0.16553351477556577
750,1,0.4883641189839852
670,0,0.2770814185297906
670,0,0.21426492498700944
660,1,0.23965640527430257
450,1,0.2073968771115402
630,1,0.1293413015094407
620,1,0.2828736946374932
610,0,0.2345320493142795
670,1,0.24770928265698652
650,0,0.2542392645156913
570,0,0.367867483413794
740,0,0.39926343648557255
690,0,0.23330261211676193
620,0,0.17038213771867086
760,0,0.6351210513557876
680,0,0.37179694673179636
620,0,0.29281491102328444
630,1,0.29646744937087566
590,0,0.24820413733885763
760,1,0.4445096568034043
580,0,0.3047523652469564
570,0,0.1673247776864156
580,1,0.2684226177634673
710,1,0.3961777645417087
580,0,0.29844157079839345
570,1,0.2653317819078134
840,0,0.5495065301259829
730,0,0.1696898456804292
690,0,0.2583974720186871
730,0,0.2305717519094502
590,1,0.10810130270766997
680,0,0.21368329706684489
490,1,0.22118523269629445
640,0,0.2932563074111062
600,1,0.11781683988138623
790,0,0.38015971141803295
530,0,0.13401402082794214
600,0,0.19269688475084376
610,1,0.17191294831269488
770,0,0.46503792909937514
740,1,0.4382455224608225
700,1,0.46684946470860555
630,1,0.1616008104773191
710,1,0.29777520684610825
680,1,0.22343954818900819
630,0,0.2519252727252057
720,1,0.4588531650597282
690,0,0.28111080504561375
640,1,0.19935860546308554
660,0,0.3627162838965622
600,1,0.32368727591903307
910,0,0.5916505511084126
740,0,0.4242324305448891
750,0,0.3812025415386701
600,1,0.2451088018011552
780,0,0.31581342498963727
690,0,0.39464425191531927
690,1,0.19628842533592603
750,0,0.3829386046535342
670,0,0.23299482811701924
670,0,0.1656789643612003
680,1,0.256382862128386
980,0,0.46636111297146043
620,1,0.21973647063374568
610,0,0.16208911444414573
560,0,0.16479565988465303
630,1,0.12007440684646295
820,1,0.4284844430120014
330,1,0.0595559715511293
730,0,0.3831775036912607
720,0,0.16111309393358672
630,0,0.18762761260416017
750,0,0.3312864334188348
580,1,0.22320178945752353
660,1,0.15449151723356241
650,1,0.26042760590694586
700,1,0.293739855818321
750,1,0.23613410177433378
480,0,0.02125064683830903
700,0,0.4173979074831509
730,1,0.10445870370415
700,0,0.2417639238252405
610,1,0.18827513544938182
740,0,0.39809098342201765
900,0,0.5363785126826336
630,1,0.19816832745552584
730,1,0.22120194173433358
610,0,0.1352127627219817
690,0,0.37401708069090045
560,0,0.08747820044620169
680,1,0.240371954218929
680,0,0.33725643517398896
840,0,0.4397440600023969
550,1,0.24113583279065817
560,0,0.13025365690062893
920,1,0.65504734687724
650,0,0.23970078585225668
750,0,0.1816637855829054
740,0,0.19100840239149391
880,1,0.5241216325452075
570,1,0.06961460388254105
670,0,0.24941700512213894
570,1,0.23081796343884467
740,1,0.3557068810729218
700,1,0.33314709166414497
480,1,0.17173773700526176
540,0,0.10514266331917778
560,0,0.16742845378227555
610,1,0.20241360620552193
600,1,0.2723232055234806
640,1,0.2821887889153108
580,0,0.12376010752812625
670,0,0.3858630509589527
640,1,0.34590385456702794
720,0,0.3534550896532256
660,0,0.2853977747040052
640,0,0.09349613716754647
690,1,0.19063569568214428
630,0,0.3551278877319146
580,0,0.17951466008763384
650,1,0.24839393542963883
790,0,0.3877402135510959
460,1,0.13546554004036915
610,0,0.23858543214619105
820,1,0.5578092991419433
800,1,0.4719271624604468
650,0,0.4139058581567775
490,1,0.20805323803503323
680,1,0.21305391401052542
580,0,0.1757919245311715
590,1,0.21337088099999946
660,0,0.26942475933905624
750,1,0.439702664933795
700,0,0.09592481123226237
490,0,0.15844909655606682
860,1,0.36814940095183335
610,0,0.1904893041916249
640,1,0.28842648203412735
620,0,0.24684693324609996
580,0,0.14647938261876284
600,0,0.20228153854470726
740,1,0.38744410345683794
650,0,0.1662706407760051
540,1,0.04110273016677314
710,0,0.37815254279863536
770,1,0.1542154901119817
720,1,0.150323327170895
710,1,0.3433956146176076
690,1,0.24534221348787472
810,0,0.5588318382639927
1000,1,0.7634106680199091
670,0,0.3764601613293689
580,1,0.23891362318139056
610,0,0.08483745851104996
600,0,0.1205894839079228
610,1,0.12110706893821792
790,1,0.31227343318721046
690,0,0.20216022289271893
550,0,0.14221594580676875
520,1,0.12341241904554436
740,0,0.5779212964900284
690,0,0.2620576454838208
690,1,0.2523965255621206
630,0,0.3676864206218985
670,0,0.5283447060136125
740,1,0.5628717293698414
720,0,0.3743284534290463
490,1,0.16957267362912518
890,0,0.43890196580302626
640,0,0.23492717220494114
630,0,0.16482069714363623
540,0,0.21280827640273897
650,1,0.3081786108239715
540,1,0.26266120312512387
460,0,0.22102875399602995
840,0,0.466057638602726
700,1,0.14811441115744736
780,0,0.389699213856328
780,1,0.18106693376106942
590,1,0.24156900574316648
630,1,0.2371075781765373
560,1,0.33266665727440387
610,0,0.21112066131054008
440,1,0.08525599501209248
620,1,0.1795552211005718
680,0,0.336243511387454
660,1,0.23203402765831038
670,1,0.5299846079110201
520,0,0.22427517197735444
660,0,0.264412952093111
570,0,0.10883368223082246
700,0,0.4529686862727141
720,1,0.30972349614799144
630,0,0.038356895916618415
740,1,0.2717627170808421
690,1,0.26477568741269325
650,0,0.1921052970717102
620,0,0.1494241403376668
700,0,0.23749429978098327
900,0,0.5444236817469464
710,1,0.27212325095328127
590,1,0.24890609397406038
850,0,0.3650346495721168
680,1,0.18988915356089003
560,1,0.09826464324059866
950,0,0.6616176607658462
710,1,0.2956701624831788
650,0,0.2089404275506712
620,1,0.1638780785236389
540,0,0.1546936918222262
810,0,0.4906786622207133
550,1,0.06134643803696343
570,0,0.07320189087591608
700,0,0.07519411706438404
740,1,0.24530109576907916
680,0,0.4435275342988804
680,0,0.2456754347755735
730,0,0.35436938508326443
840,0,0.41734130318015467
690,0,0.3630700740748834
580,1,0.10222193377227837
810,1,0.2531970923891694
640,0,0.26127932899754
740,0,0.33673623755189647
720,1,0.08655722801613322
580,1,0.1673202084635798
840,1,0.3947179873811331
690,1,0.24078070873057042
710,1,0.3666666663847079
680,1,0.2452319353550559
750,1,0.39091708776294637
740,0,0.47946038255159934
910,1,0.33173204780107196
630,0,0.13811106849637209
650,1,0.33598778808816177
730,0,0.30136209977502243
710,1,0.2533111268089547
630,0,0.23051435866418962
930,1,0.41143102679443905
580,0,0.13829060792480052
740,0,0.3156208910856638
730,0,0.34532097778650384
600,0,0.33441020937626725
620,0,0.33214881888790737
670,0,0.1313562589952323
600,0,0.37229746878449016
490,1,0.035052885204219585
760,0,0.2652545867539462
520,0,0.0884697742621611
530,1,0.16581750636419496
660,0,0.2096101775021756
740,1,0.12872836583886507
800,0,0.38072027523041346
820,1,0.25208167578461393
760,1,0.3362341880419115
910,0,0.5213500943663005
640,1,0.35159789434933897
640,0,0.24641032012575917
680,1,0.2980640163777221
940,0,0.6229077509250273
490,0,0.15620072291017176
640,0,0.33103146191916427
690,1,0.3727098998755291
540,0,0.20675308303519577
690,1,0.39492139838601564
900,1,0.6438996593761348
710,0,0.3333010918385742
770,0,0.5705862212819225
580,1,0.2224692031555858
740,1,0.36027916641448704
690,1,0.26641578586788156
710,0,0.3832255830799752
650,1,0.0966879221170789
490,1,0.09818534467447584
520,0,0.15499224517036458
580,1,0.11709245519007042
670,1,0.23823099048049487
660,1,0.11735009255547474
720,1,0.40055754336183275
630,0,0.34273404315068556
590,1,0.15654793840695486
840,1,0.4483583245712266
650,0,0.17722041888384057
510,0,0.08875185235401796
730,0,0.47657486851357
580,1,0.24113741853749807
690,0,0.3410977416495908
480,1,0.1429044872514417
570,1,0.45654664165156417
430,1,0.08809268987214398
590,1,0.2521434922577242
540,1,0.25187948398019966
630,0,0.2987104393398262
540,0,0.18794557726670585
700,0,0.20016123606549674
840,0,0.40383421036558326
650,0,0.21903522106432488
660,1,0.18461590014775728
600,1,0.16200004194071296
710,0,0.3140077028817726
860,0,0.45536276329422776
540,0,0.15243468556618972
750,0,0.4091640087890411
560,0,0.16238345774151425
860,1,0.3333752437357689
810,0,0.5033749325010278
560,1,0.22787197385844024
610,0,0.058488464617811424
780,0,0.4335921200276594
800,0,0.42940344932203517
600,0,0.33897576349496683
580,0,0.33371360616166645
650,0,0.29052183894517036
660,1,0.2522145035682556
640,0,0.2393923091557837
570,1,0.3286578212134389
660,0,0.3075849247210833
620,0,0.2689135133649652
810,1,0.47691825902305335
640,0,0.17002538152410698
750,0,0.3402143480849239
650,0,0.38775476777363094
550,0,0.13669187653211934
520,1,0.17574888054612572
680,0,0.20465266135881838
700,1,0.28326229370763695
900,1,0.49816653304294595
640,1,0.22552852117445038
620,0,0.32128576196444264
560,0,0.15109102170182168
490,1,0.2747905817880922
910,0,0.37542219825049433
710,1,0.32887804482197736
760,1,0.5365451193953275
630,0,0.37188265351535066
670,0,0.2518456689929616
710,0,0.24241011796697648
670,0,0.19864134624887625
770,0,0.2943941351271385
650,0,0.18025424650348115
410,1,0.1412951806163796
820,1,0.1689410257662787
620,1,0.3125667846946851
630,1,0.24550916532891986
1140,1,1.0
790,1,0.27919415548646875
790,1,0.3876487992718204
640,0,0.32956196856859915
570,1,0.25214505848434315
540,1,0.17653020743004053
510,0,0.1237227390473285
690,1,0.31148698056438223
820,1,0.46639742193804196
650,1,0.14965133027928804
710,1,0.4410341663178142
680,0,0.18575223538022767
550,0,0.1349761129830511
530,0,0.15939100073597648
460,0,0.14281745718668537
670,1,0.28099164250111025
480,0,0.4016691909370553
730,0,0.4321253071829938
670,1,0.2130445815284351
620,0,0.24591116340407687
670,1,0.2138802750473485
800,0,0.48274027310295226
660,0,0.32658224885969506
650,0,0.20165338016536255
690,0,0.31053300269401773
760,1,0.3818017705709723
560,1,0.33451402604482966
770,1,0.46609852207886987
580,1,0.2286011340904829
780,1,0.5330621326026551
690,0,0.3144096855034213
640,1,0.299317418170969
700,1,0.21820638543282214
590,1,0.25231109151943165
700,1,0.22083338613553102
640,0,0.1571297048393541
640,0,0.15753062911257762
710,1,0.20013418337080943
620,0,0.3603557735216975
570,1,0.1647281559511593
520,0,0.24536112044857264
590,1,0.3147246998472354
690,1,0.3380418003578405
530,1,0.2183706737939383
510,0,0.2594579164276112
630,0,0.17951754433583975
760,1,0.30184077653153335
620,0,0.23236820543683678
720,1,0.28419872181488953
610,0,0.19311758623417216
640,1,0.2668857688059765
740,1,0.27771165299308154
640,0,0.3112811910747969
790,1,0.12367552494663156
740,1,0.4571723626059833
730,0,0.295946123100451
730,0,0.4978620466049769
600,0,0.18698244791007773
590,0,0.16419516347489274
620,1,0.21291874889731352
600,0,0.2718273520569696
700,1,0.30038170345448373
640,1,0.08622914838175035
700,0,0.36195643923272003
490,0,0.15150562856549088
720,1,0.3853493850196893
700,1,0.3265315518635709
800,1,0.2919014582161176
720,1,0.3184438967671951
610,1,0.17713169291855294
710,0,0.3914078169003376
850,1,0.5558178730385325
730,0,0.12107929540514836
720,1,0.4998486216623616
830,0,0.40346211157555983
580,1,0.12222881513709256
710,0,0.3124916795600329
690,0,0.33751337008255244
720,0,0.2538953694627186
690,0,0.07368441910758224
660,1,0.36712368898053316
650,1,0.26671922336508747
740,0,0.19042457958514938
440,0,0.09058601054378573
690,1,0.2789782613002737
550,1,0.2143125774251129
490,1,0.17006296657091188
810,1,0.2957705148547467
760,1,0.13053568657149323
680,1,0.25465526563825497
830,1,0.5199829910814816
620,1,0.09300986883443038
640,1,0.21723373736577337
570,0,0.3129477537984558
730,1,0.4930834439145175
610,1,0.13080959705044637
650,0,0.2386561143241076
700,0,0.30481750151320314
770,1,0.32629694456331676
630,1,0.13820316592915888
690,0,0.16469810890879752
890,0,0.49284939429613206
670,1,0.2559064933668909
720,0,0.2027115081205082
610,0,0.3025455936924512
650,1,0.1242139711828582
820,1,0.44765390377924014
710,0,0.3917610960284291
620,1,0.27169086396078124
690,1,0.2562283040009739
610,1,0.15870097843853995
720,0,0.15542708886400838
590,0,0.13649606971065129
760,0,0.3073659289886668
650,1,0.2630525827422996
690,1,0.3075161894140946
640,1,0.2714563778485657
660,0,0.2138912367629933
900,0,0.6338936532080192
720,1,0.3447741139158765
790,1,0.6372522034720407
550,1,0.1787260188413632
640,0,0.3165845794526201
600,0,0.1968848317442754
610,0,0.1193201838978155
730,0,0.3468020664194414
720,0,0.26117052247249123
600,1,0.26389739540355495
530,0,0.12617102217713472
580,1,0.17504509296841853
700,1,0.28705325075549365
630,1,0.2906276919523402
640,1,0.1840352987472132
740,1,0.3078334965705305
590,0,0.13602117196047508
650,0,0.08498059017888959
740,0,0.28830745396225715
620,1,0.28625358240083804
630,1,0.16205031681205853
670,1,0.0865164052424543
560,0,0.1201821797486997
490,1,0.1542226206589234
770,0,0.30032965414082885
710,0,0.41253667515508247
630,1,0.20687342216101845
540,1,0.1356364878875389
650,0,0.24399666540706577
650,1,0.19554138029786755
550,1,0.24656782092648302
640,0,0.3007326599473936
630,0,0.2466698758951025
750,0,0.33063983369028527
610,1,0.09118274735898653
480,1,0.17643264945943915
560,0,0.04159132937694197
570,0,0.19460989522568237
590,1,0.1045887803024254
830,0,0.41048819469913633
700,0,0.24116073788147852
730,0,0.331918845471221
650,0,0.1946022281708895
650,1,0.18431312921187482
530,1,0.07504328765162636
740,0,0.34686403390315007
610,1,0.3035365873240651
520,1,0.11788812740304438
720,1,0.35251120265264774
610,0,0.12652165536638468
740,1,0.14031648781468076
920,0,0.6123794942582467
700,1,0.05932497500374974
640,1,0.5817658178375789
710,1,0.19596530711815197
720,1,0.40976152031301166
770,0,0.27580130710974005
790,1,0.4070718439763555
710,0,0.12103650320384168
680,1,0.2571883033172804
590,1,0.10559719879484826
620,0,0.3222474242951303
500,0,0.1717403627732083
480,1,0.09965175464346972
630,1,0.21348285305421605
970,1,0.47993253060753727
400,0,0.08550621097926261
550,0,0.3368102305761816
590,1,0.1520170575958764
710,0,0.33996889757303317
590,0,0.12789017812371678
700,0,0.29466414804152585
650,0,0.2800877150195501
630,1,0.3192307389811002
960,1,0.487250824390118
600,0,0.2617008966364513
670,0,0.34262905309995134
830,1,0.3778789557860106
580,1,0.07085839326830656
560,0,0.14277258830498135
640,0,0.218469921700559
640,0,0.3715436640023542
490,1,0.12355881576856738
770,0,0.6268685382331801
910,1,0.48594971246567015
600,0,0.1481605668012734
860,1,0.31581256284654424
610,0,0.32715909714530855
760,0,0.3093620456385091
450,1,0.07508518715527192
790,1,0.39748052050254523
560,1,0.045069131951372125
900,0,0.5416936904605824
650,1,0.43834144320000107
820,0,0.5925765410486137
820,1,0.43401755023029576
630,1,0.14771549665364156
650,0,0.1432282493925051
650,1,0.14869741739499254
640,0,0.21696830023518496
620,0,0.16096734270631533
750,1,0.3908971630396161
870,1,0.4567610981192617
700,0,0.3263104799387626
660,1,0.3996199153032186
730,1,0.4887045033794386
780,0,0.1911198628532525
570,1,0.14960969663020757
640,0,0.2502275142484035
600,1,0.09253677841271359
540,1,0.1137711369550797
900,1,0.4220436593452633
670,1,0.3070211088941114
600,1,0.11221177066357624
530,1,0.06040318563334709
640,0,0.17258203254332985
820,0,0.5216935908814283
560,1,0.17827985038307598
570,0,0.10928216581442853
680,0,0.32125964689103614
610,0,0.2743846745175711
590,1,0.23288078583492275
600,1,0.1386287383854056
560,1,0.056341086941436656
780,1,0.4342595936502841
520,1,0.11569094306951323
720,0,0.32892194146111986
650,0,0.17880919065310982
660,1,0.32780493097629904
600,0,0.17928372885166025
670,1,0.209353903217535
750,0,0.3363243356757372
430,1,0.10362275056629763
730,1,0.3612033160316332
620,1,0.28978965389221933
750,0,0.37312660237047696
780,0,0.3948540224455264
840,1,0.5473448594998086
520,1,0.024971103598752625
470,1,0.25383652982330673
640,0,0.1327008159368213
580,1,0.18104049505866598
590,1,0.1037450333367895
490,1,0.19623903999020564
660,0,0.13362512399309429
560,1,0.1118294681660445
830,0,0.3107094435313694
820,0,0.45933092138359743
610,1,0.10846424645983395
640,0,0.2001181873359528
700,1,0.2808773773631576
690,0,0.3424270415864669
700,1,0.3218865997882901
600,1,0.1453241230200642
850,0,0.340859043778586
760,0,0.38514719294416083
600,0,0.24829076509728198
760,0,0.3363121509911371
740,0,0.34171190798876455
620,0,0.12075843944542804
660,0,0.2290394655324977
510,1,0.1814757160348029
600,1,0.09768261173986549
540,1,0.18188239790564822
1040,0,0.6292421737877361
660,1,0.17899623980877238
750,0,0.3570292917273652
680,0,0.13821842748858995
650,0,0.1810061463289414
440,1,0.07196373592060032
700,1,0.23462750455041073
740,1,0.477088263067539
560,0,0.08282741385820613
610,0,0.2031399615715907
630,0,0.21142078337954792
670,1,0.2995494536821099
660,0,0.1785558638947248
550,0,0.22162343942578633
520,0,0.18160042600921575
810,0,0.3966732940267743
530,0,0.15350186016774553
840,1,0.368997304585857
670,1,0.27815405738342525
890,0,0.5668712729922805
650,0,0.17945295563890276
500,1,0.2029742062929798
810,1,0.292084416638361
610,0,0.13794922425670175
660,1,0.19366629533502128
610,1,0.2693319051723697
660,0,0.3539035339252756
700,1,0.32598017665298523
590,1,0.09766371302103867
550,1,0.2420073355584962
670,0,0.2654478998400735
710,1,0.3100192920209146
740,0,0.4111302871544402
540,0,0.08941586834905704
560,1,0.20753228161857326
810,0,0.16557110283173807
710,0,0.3155477737601808
770,1,0.4460453022850493
580,0,0.2553436624977356
640,0,0.1523070340029218
890,1,0.5174344185599316
550,0,0.12737690047418224
730,1,0.18970817028678358
720,0,0.2707558844165934
440,0,0.3153094421644334
610,1,0.07527283059321743
640,0,0.21309132383623566
780,0,0.31168234842488113
670,0,0.2787133713594352
680,1,0.31815551532487174
630,0,0.14600103325973582
590,1,0.31622150036025737
710,1,0.20353238516814012
740,0,0.2993182670294672
790,0,0.26927066807026245
620,0,0.19020077908589744
610,0,0.16909973500423783
680,0,0.19262206490964337
740,1,0.32513180616034326
590,0,0.2828359720815761
690,0,0.3239404277003262
920,0,0.577765770213879
710,0,0.22439560469179212
690,0,0.2963313630659023
720,0,0.24765434977291118
740,1,0.27420618514147393
840,0,0.5143854069466267
650,0,0.22085479168451352
560,0,0.2985280242303999
720,1,0.3693114565154639
630,1,0.22783549463215347
670,1,0.2719245632996459
680,1,0.29540160274079724
680,0,0.16765856834100412
710,1,0.20459951419540223
700,1,0.29959962498783865
600,0,0.31255416460071145
750,0,0.3687633287105285
620,0,0.21006258001414488
660,1,0.2368302134589258
690,1,0.24855125295717678
600,0,0.17310888658788567
590,1,0.217444847416922
810,0,0.43260602515816743
680,1,0.3006861394652153
580,0,0.12044670262804967
650,1,0.2718013326868687
750,0,0.37463553415860557
690,1,0.19331468185111858
900,0,0.5719398610365533
790,1,0.3956808206539651
710,1,0.3295965272220334
660,0,0.21266160059477884
720,0,0.3564964314463729
490,1,0.1032100424779008
720,0,0.2928615277509967
700,1,0.17557544067163453
490,0,0.256544493353645
840,0,0.26423530777991344
630,0,0.23392464727390144
580,1,0.09608105308717907
690,1,0.32759248265133417
790,0,0.4929863625355335
720,0,0.44336307426826543
530,1,0.07785755909161725
780,1,0.31252656165268405
660,0,0.3154426720104043
740,1,0.35037068299924073
600,1,0.3000521492571862
720,1,0.3665010969548675
590,1,0.15053968165474516
780,1,0.40151885270185783
550,1,0.16837204177102413
670,1,0.28865070755907957
880,1,0.3557053758469934
950,0,0.8454241010534389
540,0,0.06907708287767715
590,0,0.11802542076257073
680,1,0.35424891902178257
670,1,0.2271532761937251
730,1,0.5433182022904374
440,0,0.18288055160853792
580,0,0.2596723991933842
660,0,0.2830683673612341
670,1,0.3852048792638502
510,1,0.06343758356877711
1020,1,0.7502582920519266
620,1,0.22744646042375052
580,1,0.14145369196809862
710,1,0.2673016579583837
670,0,0.23323405466067545
530,1,0.27518463865779735
660,1,0.1760606368023908
690,1,0.3157132819182164
760,1,0.3759110108817458
610,0,0.31101125895243525
790,1,0.530554013299045
580,0,0.3486534400885368
560,0,0.08072754983658598
670,1,0.3084682071289363
750,1,0.3334040563952683
710,0,0.24155270635865364
710,0,0.20561031461567797
550,1,0.1130925096950821
560,1,0.17584696455957088
530,1,0.09636990686462714
630,0,0.06999558025217187
530,0,0.19852614956260048
590,1,0.2126293356486432
560,1,0.1344027191529873
600,1,0.2947518586299859
760,1,0.3614220482410664
680,0,0.22769013839113117
670,1,0.17764531008437534
620,0,0.17495076629928516
590,0,0.07041098804135218
660,1,0.2802211186497105
770,1,0.32973568145506976
880,0,0.6203936394558066
680,0,0.15653876284575202
660,1,0.032891690437654324
630,0,0.2263474671028882
640,1,0.101547858058472
750,0,0.39760230472117114
760,0,0.33809190280056745
700,1,0.2129768273565531
640,0,0.2994407851541789
770,1,0.48565584475679646
660,0,0.15309525662178686
660,1,0.3652977531416221
850,0,0.629284220343713
740,1,0.21447574909403222
600,0,0.030721069573272333
550,1,0.24397367736461353
550,1,0.21992445090394871
580,0,0.056761344393960744
630,1,0.21442208955192696
710,0,0.4192140138063451
630,1,0.34009187062733925
510,0,0.37077676494754364
810,1,0.42131193871090294
840,0,0.4338009348803814
740,0,0.4694455551414029
720,1,0.3168161218070672
820,0,0.34106885741594783
680,0,0.36336640621165495
620,0,0.08999425141204462
520,0,0.11183958552368647
960,0,0.8210841713286117
550,0,0.32695590655625445
880,0,0.5011977839663067
600,0,0.1792155012330854
490,1,0.07730823491402755
620,1,0.12409936387169877
600,1,0.2583271691295086
750,1,0.27403924360276766
720,1,0.20126642686673818
600,1,0.09571411449468141
720,1,0.328160396911368
590,0,0.4528024621021286
800,1,0.2900284545154984
490,1,0.1440180178773141
580,0,0.12313788101859835
620,1,0.22206201161719313
880,0,0.608740996371819
570,0,0.12075195648181715
690,1,0.1890702126480645
780,1,0.23277140861452472
640,0,0.24855197737426626
750,0,0.37356118023666707
590,1,0.38161387434616517
450,0,0.015979503642397756
710,0,0.2701851153242422
510,0,0.3350341792041966
590,0,0.15811993428142818
550,0,0.25347563970683484
570,1,0.207703755779701
590,1,0.11684651520863878
770,0,0.47150986866547195
570,0,0.23670654174337738
590,1,0.3297818915115118
590,1,0.13404218842547264
830,0,0.3394838374331497
520,0,0.1703821742106395
720,1,0.3377443544840167
650,0,0.09243962556803169
650,0,0.25571471017808245
600,1,0.21639263175714937
670,0,0.18668739963450648
710,0,0.27268754041672594
730,1,0.5399920802646222
700,0,0.2637825134808424
500,0,0.25832845285515177
